id,excerpt_number,chunk_number,worker,type,content,wh_type,answered,highlight,prior_question,best_answer,coherence,naturalness,comment,relatedness,source,chunk_start,chunk_end,highlight_start,highlight_end
1566124214.11a61cd03400929595ccc3f59c7b5971.142.14,3,5,Kerstin,non-answer,,,1.0,,['1566124214.11a61cd03400929595ccc3f59c7b5971.142.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5368.0,5465.0,,
1566124214.11a61cd03400929595ccc3f59c7b5971.142.15,3,5,Kerstin,question,Do losses have any effect on thriving within the pursuit of mastery?,aux,1.0,propulsion of a lineage of near wins,,1566124214.11a61cd03400929595ccc3f59c7b5971.142.16,,,,0.9,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5368.0,5465.0,5379.0,5415.0
1566124214.11a61cd03400929595ccc3f59c7b5971.142.16,3,6,Kerstin,non-answer,,,1.0,,['1566124214.11a61cd03400929595ccc3f59c7b5971.142.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5465.0,5626.0,,
1566124214.11a61cd03400929595ccc3f59c7b5971.142.17,3,6,Kerstin,non-answer,,,1.0,,['1566124214.11a61cd03400929595ccc3f59c7b5971.142.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5465.0,5626.0,,
1566124214.11a61cd03400929595ccc3f59c7b5971.142.18,3,6,Kerstin,question,What were some of Duke Ellington's notable works?,what,1.0,Duke Ellington,,1566124214.11a61cd03400929595ccc3f59c7b5971.142.19,,,,0.9964285714285716,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5465.0,5626.0,5493.0,5507.0
1566124214.11a61cd03400929595ccc3f59c7b5971.142.19,3,7,Kerstin,non-answer,,,1.0,,['1566124214.11a61cd03400929595ccc3f59c7b5971.142.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5626.0,5841.0,,
1566124214.11a61cd03400929595ccc3f59c7b5971.142.20,3,7,Kerstin,non-answer,,,1.0,,['1566124214.11a61cd03400929595ccc3f59c7b5971.142.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,5626.0,5841.0,,
1566124214.11a61cd03400929595ccc3f59c7b5971.142.21,3,0,Kerstin,evaluation,,,,,,,5.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,5626.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.0,1,0,Mikel,question,What analogy is being made?,what,1.0,a slightly blurry picture of the Earth,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.1,,,,0.2361111111111111,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,1291.0,1186.0,1224.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.1,1,1,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.3,1,1,Mikel,question,What is being made an example of?,what,1.0,Here we are at the orbit of Uranus,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.4,,,,0.35119047619047616,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,1330.0,1364.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.4,1,2,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1366.0,1500.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.5,1,2,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1366.0,1500.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.6,1,2,Mikel,question,What has gotten smaller?,what,1.0,It's gotten smaller,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.7,,,,0.9444444444444444,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1366.0,1500.0,1366.0,1385.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.7,1,3,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.8,1,3,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.9,1,3,Mikel,question,What's not resolved?,unknown,2.0,it's not resolved at all,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.14,,,,1.8253968253968251,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,1573.0,1597.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.10,1,4,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1599.0,1689.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.11,1,4,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1599.0,1689.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.12,1,4,Mikel,question,Why does the text keep going further out?,why,4.0,let's move yet again ten times further away,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.13,,,,1.1666666666666667,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1599.0,1689.0,1644.0,1687.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.13,1,5,Mikel,answer,Looks like it's referring the distance of a certain planet,,4.0,where the planet is,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,1825.0,1844.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.14,1,5,Mikel,non-answer,,,2.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.15,1,5,Mikel,question,What is lastly 10x further away?,what,5.0,ten times further away,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.16,,,,2.023809523809524,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,1861.0,1883.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.16,1,6,Mikel,answer,Alpha Centauri's distance appears to have been described.,,5.0,Alpha Centauri,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1885.0,2070.0,1898.0,1912.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.18,1,6,Mikel,question,Why is it so bright?,why,1.0,ten billion times brighter than the planet,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.19,,,,1.0535714285714286,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1885.0,2070.0,2026.0,2068.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.19,1,7,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2070.0,2141.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.18.21,1,0,Mikel,evaluation,,,,,,,5.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,2070.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.0,2,0,Mikel,question,What are they doing?,what,4.0,It's something that we choose to do,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.1,,,,1.4583333333333333,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,4837.0,4472.0,4507.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.1,2,1,Mikel,answer,Determining diversity across populations,,4.0,race doesn't really contribute to our development of diversity,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4837.0,5102.0,5038.0,5100.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.3,2,1,Mikel,question,What else contributes to diversity?,what,2.0,only looking at race doesn't really contribute,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.8,,,,2.4642857142857144,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4837.0,5102.0,5022.0,5068.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.4,2,2,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5102.0,5400.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.6,2,2,Mikel,question,Why does the individual think they have the capability?,why,4.0,I believe that if we have that capability,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.11,,,,1.261904761904762,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5102.0,5400.0,5357.0,5398.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.7,2,3,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5400.0,5466.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.8,2,3,Mikel,non-answer,,,2.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5400.0,5466.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.9,2,3,Mikel,question,"What is a city, as described by this individual?",what,5.0,So what is a city?,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.10,,,,1.4642857142857144,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5400.0,5466.0,5447.0,5465.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.10,2,4,Mikel,answer,The population residing in it.,,5.0,sum of the relationships of the people that live there,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,5595.0,5649.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.11,2,4,Mikel,answer,The individual thinks documenting relationships will help create positive cities.,,4.0,document those relationships in a real way,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,5689.0,5731.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.12,2,4,Mikel,question,What is ideal for this individual?,what,1.0,kinds of cities that we'd like to have,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.13,,,,0.7916666666666666,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,5781.0,5819.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.13,2,5,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5821.0,87.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.43.15,2,0,Mikel,evaluation,,,,,,,5.0,5.0,"Interesting excerpt, more comprehensible than the others.",,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,5821.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.0,3,0,Mikel,question,What caused this individual to compared mastery vs success (what event)?,what,1.0,I realized I was witnessing what's so rare to glimpse,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.1,,,,1.125,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3036.0,3432.0,3044.0,3097.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.1,3,1,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3432.0,3583.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.3,3,1,Mikel,question,"How do we get ourselves to master something, such in a way the author is describing.",how,1.0,What gets us to do this,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.4,,,,1.636904761904762,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3432.0,3583.0,3497.0,3520.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.4,3,2,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.5,3,2,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.6,3,2,Mikel,question,"How many times, as described?",how,2.0,How many times,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.7,,,,0.6464285714285715,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,3583.0,3597.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.7,3,3,Mikel,non-answer,,,2.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3777.0,4013.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.8,3,3,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3777.0,4013.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.9,3,3,Mikel,question,Why was the author surprised?,why,1.0,surprised me with her admission about her earlier paintings,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.10,,,,0.7738095238095237,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3777.0,4013.0,3794.0,3853.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.10,3,4,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.11,3,4,Mikel,non-answer,,,2.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.12,3,4,Mikel,question,Why had he only signed 10%?,why,1.0,he had only signed 10 percent of his paintings,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.13,,,,1.3273809523809523,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,4061.0,4107.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.13,3,5,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,4416.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.14,3,5,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,4416.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.15,3,5,Mikel,question,Were they burned?,unknown,5.0,letters and even sketches burned upon his death,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.16,,,,1.9583333333333333,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,4416.0,4367.0,4414.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.16,3,6,Mikel,answer,"They were not, his friend would not burn them.",,5.0,His friend refused to honor the request,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4416.0,4614.0,4416.0,4455.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.17,3,6,Mikel,non-answer,,,1.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4416.0,4614.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.18,3,6,Mikel,question,Why do people get so discouraged?,why,2.0,a work so incomplete it even stops mid-sentence,,1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.19,,,,0.6026785714285714,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4416.0,4614.0,4565.0,4612.0
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.19,3,7,Mikel,non-answer,,,2.0,,['1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4614.0,4814.0,,
1566125935.ac67be4e98a9dc222b5ca3a9e9cdfe37.140.21,3,0,Mikel,evaluation,,,,,,,4.0,4.0,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3036.0,4614.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.0,1,0,Terrie,question,What can one do to lose their inner demons?,what,2.0,No one loses their inner,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.1,,,,0.625,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,2551.0,2831.0,2776.0,2800.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.1,1,1,Terrie,non-answer,,,2.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,2831.0,3154.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.3,1,1,Terrie,question,What can we do to combat homelessness?,what,2.0,criminalize homeless existence,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.8,,,,1.0178571428571428,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,2831.0,3154.0,2990.0,3020.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.4,1,2,Terrie,non-answer,,,1.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3154.0,3233.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.5,1,2,Terrie,non-answer,,,1.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3154.0,3233.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.6,1,2,Terrie,question,What other laws are there against homeless people?,what,2.0,I know about these laws,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.7,,,,1.0625,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3154.0,3233.0,3209.0,3232.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.7,1,3,Terrie,non-answer,,,2.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3233.0,3483.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.8,1,3,Terrie,non-answer,,,2.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3233.0,3483.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.9,1,3,Terrie,question,Why would they choose that life?,why,3.0,under the thumb of discriminatory laws,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.10,,,,2.125,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3233.0,3483.0,3443.0,3481.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.10,1,4,Terrie,answer,There are many reasons why they would choose such a life.,,3.0,The answer to such a question is as varied,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3483.0,3702.0,3574.0,3616.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.11,1,4,Terrie,non-answer,,,1.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3483.0,3702.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.12,1,4,Terrie,question,What is that single word?,what,5.0,a single word,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.13,,,,2.095238095238095,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3483.0,3702.0,3687.0,3700.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.13,1,5,Terrie,answer,Freedom,,5.0,freedom,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3702.0,3826.0,3702.0,3709.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.15,1,5,Terrie,question,What will happen if people aren't given their dignity in their labor?,what,4.0,Until we live in a society,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.16,,,,1.3392857142857142,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3702.0,3826.0,3711.0,3737.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.16,1,6,Terrie,answer,People will seek their own freedom.,,4.0,who seek the open road as a means of escape,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3826.0,3982.0,3893.0,3936.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.18,1,6,Terrie,question,In what ways will they rebel?,unknown,1.0,rebellion,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.19,,,,1.6845238095238095,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3826.0,3982.0,3971.0,3980.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.19,1,7,Terrie,non-answer,,,1.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,3982.0,56.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.14.21,1,0,Terrie,evaluation,,,,,,,3.0,4.0,It was an OK piece of text but very hard to think of questions for.,,Ted-MDB-Annotations/English/raw/01/talk_2009_en.txt,2551.0,3982.0,,
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.0,2,0,Terrie,question,Who else don't the LGBT community get along with?,who,5.0,LGBT community is not really getting along with,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.1,,,,1.7053571428571428,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,2379.0,2859.0,2761.0,2808.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.1,2,1,Terrie,answer,the music community,,5.0,the music community.,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,2859.0,2917.0,2859.0,2879.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.3,2,1,Terrie,question,What types of things does it lead to?,what,3.0,it leads to things like this,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.4,,,,2.508928571428572,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,2859.0,2917.0,2887.0,2915.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.4,2,2,Terrie,answer,It seems as if people are getting evicted.,,3.0,['Evict,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,2917.0,3131.0,2917.0,2924.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.6,2,2,Terrie,question,How many people are being evicted?,how,1.0,looking at a map like this,,1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.7,,,,0.5785714285714286,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,2917.0,3131.0,3103.0,3129.0
1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.7,2,3,Terrie,non-answer,,,1.0,,['1566126244.fe7dd7a44dcc3167a267a82c94b344f6.39.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3131.0,3326.0,,
